vdd,vdd18,vwl,vgen,bitline_leakage(uA),Vss(V),Vrbl(V),Instance,Lot Bin Wafer,Part Number,Temp,Date
0.9,1.62,12,12,0.263118,0.003815,0.176711,3,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,16,16,0.254457,0.003357,0.177016,3,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,20,20,0.263118,0.003662,0.177016,3,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,24,24,0.262355,0.003433,0.176787,3,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,28,28,0.261902,0.003357,0.177245,3,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,0,0,0.250463,0.003357,0.170454,3,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,4,4,0.257849,0.003739,0.170530,3,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,8,8,0.257956,0.003357,0.170836,3,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,12,12,0.258558,0.003586,0.170607,3,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,16,16,0.258713,0.003739,0.170530,3,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,20,20,0.258409,0.003357,0.171217,3,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,24,24,0.258654,0.003357,0.170607,3,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,28,28,0.258946,0.003433,0.170683,3,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,0,0,0.422895,0.003739,0.332210,3,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,4,4,0.435264,0.003739,0.332897,3,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,8,8,0.442930,0.003891,0.332744,3,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,12,12,0.442411,0.003739,0.332744,3,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,16,16,0.442859,0.003968,0.332744,3,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,20,20,0.443216,0.003815,0.332668,3,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,24,24,0.442698,0.003662,0.332439,3,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,28,28,0.442519,0.003739,0.332744,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,0,0,0.339711,0.003510,0.280326,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,4,4,0.351704,0.003739,0.280403,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,8,8,0.343448,0.003586,0.280250,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,12,12,0.343013,0.003815,0.280631,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,16,16,0.352252,0.003586,0.280326,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,20,20,0.342804,0.003586,0.280250,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,24,24,0.351078,0.003586,0.280250,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,28,28,0.343865,0.003586,0.280250,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,0,0,0.262320,0.003586,0.209062,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,4,4,0.271279,0.003815,0.208680,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,8,8,0.270456,0.003968,0.208986,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,12,12,0.270635,0.003891,0.208757,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,16,16,0.262332,0.003586,0.208680,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,20,20,0.271237,0.003739,0.208604,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,24,24,0.270528,0.003586,0.208909,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,28,28,0.271547,0.003662,0.208833,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,0,0,0.255190,0.003586,0.176863,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,4,4,0.255167,0.003739,0.176863,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,8,8,0.263691,0.003586,0.177321,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,12,12,0.263554,0.003586,0.177245,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,16,16,0.263267,0.003739,0.176635,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,20,20,0.262868,0.003586,0.177092,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,24,24,0.262290,0.003510,0.177245,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,28,28,0.262409,0.003586,0.176711,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,0,0,0.258034,0.003128,0.170912,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,4,4,0.250612,0.003662,0.170988,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,8,8,0.258129,0.003586,0.170683,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,12,12,0.258600,0.003662,0.170836,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,16,16,0.259137,0.003815,0.170988,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,20,20,0.258159,0.003281,0.170607,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,24,24,0.258225,0.003357,0.170607,3,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,28,28,0.265598,0.003357,0.170912,3,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,0,0,0.429262,0.482521,0.332744,3,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,4,4,0.415712,0.478783,0.332973,3,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,8,8,0.422520,0.478401,0.332592,3,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,12,12,0.423140,0.478935,0.332973,3,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,16,16,0.422347,0.479164,0.332973,3,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,20,20,0.422800,0.478935,0.332821,3,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,24,24,0.422740,0.479088,0.333050,3,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,28,28,0.414622,0.478935,0.332744,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,0,0,0.331783,0.406526,0.279640,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,4,4,0.326585,0.402635,0.279640,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,8,8,0.326585,0.402635,0.279792,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,12,12,0.325887,0.402940,0.279868,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,16,16,0.334924,0.402406,0.279640,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,20,20,0.333738,0.402711,0.279868,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,24,24,0.326549,0.402635,0.279716,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,28,28,0.327568,0.402330,0.279487,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,0,0,0.262546,0.283683,0.208680,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,4,4,0.266898,0.280631,0.208452,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,8,8,0.259381,0.281089,0.208680,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,12,12,0.267571,0.281166,0.209062,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,16,16,0.266677,0.280479,0.208528,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,20,20,0.258594,0.280784,0.208452,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,24,24,0.259005,0.280860,0.208757,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,28,28,0.266492,0.280784,0.208680,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,0,0,0.254481,0.003433,0.176940,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,4,4,0.255596,0.003815,0.177016,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,8,8,0.263870,0.003357,0.177321,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,12,12,0.261932,0.003968,0.176635,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,16,16,0.255173,0.003510,0.176940,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,20,20,0.246064,0.003510,0.177321,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,24,24,0.262910,0.003510,0.176787,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,28,28,0.263238,0.003662,0.176863,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,0,0,0.251262,0.003433,0.170912,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,4,4,0.257652,0.003510,0.170836,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,8,8,0.257420,0.003433,0.170607,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,12,12,0.258892,0.003586,0.170759,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,16,16,0.257700,0.003433,0.170912,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,20,20,0.258368,0.003510,0.170607,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,24,24,0.258999,0.003433,0.170836,3,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,28,28,0.257700,0.003433,0.170607,3,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,0,0,0.422430,0.481987,0.332439,3,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,4,4,0.415778,0.478706,0.332897,3,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,8,8,0.415587,0.478477,0.332592,3,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,12,12,0.415969,0.478248,0.332821,3,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,16,16,0.415486,0.478401,0.332592,3,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,20,20,0.414747,0.478706,0.332744,3,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,24,24,0.422794,0.478401,0.332744,3,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,28,28,0.422490,0.478248,0.332592,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,0,0,0.331401,0.406679,0.279945,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,4,4,0.325655,0.403246,0.280174,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,8,8,0.333458,0.404085,0.280555,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,12,12,0.326304,0.403093,0.280097,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,16,16,0.326388,0.403169,0.280021,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,20,20,0.334334,0.403474,0.280326,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,24,24,0.326692,0.403322,0.280174,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,28,28,0.326078,0.403474,0.280174,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,0,0,0.262457,0.283531,0.208604,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,4,4,0.259631,0.280708,0.208528,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,8,8,0.265741,0.280479,0.208604,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,12,12,0.259679,0.280631,0.208604,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,16,16,0.243918,0.280784,0.208604,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,20,20,0.250541,0.280479,0.208604,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,24,24,0.259423,0.280784,0.208833,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,28,28,0.259226,0.281089,0.208452,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,0,0,0.247852,0.003433,0.176787,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,4,4,0.256222,0.003968,0.176711,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,8,8,0.263548,0.003510,0.176787,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,12,12,0.262969,0.003433,0.177016,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,16,16,0.262749,0.003433,0.176635,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,20,20,0.263357,0.003510,0.176787,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,24,24,0.262624,0.003510,0.177169,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,28,28,0.263005,0.003433,0.176558,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,0,0,0.251030,0.003433,0.170912,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,4,4,0.258195,0.003739,0.170759,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,8,8,0.258219,0.003357,0.170988,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,12,12,0.258576,0.003510,0.170225,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,16,16,0.258308,0.003586,0.170912,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,20,20,0.258827,0.003510,0.170759,3,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,24,24,0.251250,0.003739,0.170530,3,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,0,0,0.469021,0.004044,0.332592,5,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,4,4,0.427873,0.003891,0.332134,5,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,8,8,0.435401,0.003968,0.332363,5,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,12,12,0.435407,0.003968,0.331905,5,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,16,16,0.435628,0.003968,0.332363,5,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,20,20,0.435407,0.004120,0.332058,5,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,24,24,0.435503,0.004120,0.332287,5,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,28,28,0.428022,0.003968,0.332134,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,0,0,0.325768,0.003968,0.279563,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,4,4,0.337284,0.004044,0.279258,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,8,8,0.337028,0.004044,0.279792,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,12,12,0.336623,0.004044,0.279411,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,16,16,0.337308,0.004349,0.279640,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,20,20,0.336849,0.004044,0.279868,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,24,24,0.329279,0.004273,0.279716,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,28,28,0.337529,0.004120,0.279792,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,0,0,0.261753,0.003510,0.208375,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,4,4,0.262701,0.003968,0.208223,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,8,8,0.263548,0.003891,0.208528,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,12,12,0.271929,0.003891,0.208986,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,16,16,0.264448,0.004196,0.208452,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,20,20,0.263822,0.004044,0.208757,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,24,24,0.263679,0.003891,0.208833,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,28,28,0.264489,0.004044,0.208375,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,0,0,0.248043,0.003586,0.176635,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,4,4,0.255566,0.003815,0.176711,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,8,8,0.255709,0.003662,0.176863,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,12,12,0.254791,0.003662,0.177245,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,16,16,0.255506,0.003815,0.176558,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,20,20,0.255339,0.003662,0.176787,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,24,24,0.254702,0.003739,0.177321,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,28,28,0.256102,0.003739,0.176711,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,0,0,0.243793,0.003586,0.171065,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,4,4,0.261902,0.003739,0.170759,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,8,8,0.250517,0.003662,0.170836,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,12,12,0.250112,0.003662,0.170607,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,16,16,0.251477,0.003662,0.170836,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,20,20,0.251083,0.003739,0.170683,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,24,24,0.251012,0.003739,0.170607,5,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,28,28,0.258767,0.003739,0.170683,5,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,0,0,0.423223,0.003968,0.332287,5,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,4,4,0.435616,0.003968,0.332744,5,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,8,8,0.435437,0.003968,0.332592,5,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,12,12,0.435437,0.003968,0.332439,5,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,16,16,0.435449,0.004044,0.332744,5,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,20,20,0.435694,0.003968,0.332439,5,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,24,24,0.428052,0.004196,0.332515,5,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,28,28,0.435771,0.004044,0.332973,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,0,0,0.325166,0.003891,0.280021,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,4,4,0.344801,0.003815,0.280097,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,8,8,0.336635,0.003891,0.280250,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,12,12,0.337058,0.003968,0.280326,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,16,16,0.336819,0.003891,0.280174,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,20,20,0.343961,0.003891,0.280403,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,24,24,0.337189,0.003968,0.280326,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,28,28,0.336319,0.003968,0.280326,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,0,0,0.255393,0.003968,0.208986,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,4,4,0.264048,0.004044,0.208833,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,8,8,0.263059,0.003891,0.208223,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,12,12,0.271696,0.003891,0.208909,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,16,16,0.263077,0.004196,0.208528,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,20,20,0.263822,0.003968,0.208604,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,24,24,0.272054,0.003968,0.208528,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,28,28,0.263947,0.003968,0.208452,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,0,0,0.240646,0.003815,0.177169,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,4,4,0.248884,0.004196,0.177169,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,8,8,0.248466,0.004120,0.176787,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,12,12,0.255590,0.003891,0.177092,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,16,16,0.255685,0.004120,0.177245,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,20,20,0.255381,0.003891,0.176711,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,24,24,0.255089,0.003586,0.177169,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,28,28,0.254737,0.003662,0.176940,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,0,0,0.251065,0.003357,0.170607,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,4,4,0.257491,0.003357,0.170836,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,8,8,0.257688,0.003357,0.170530,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,12,12,0.258457,0.003357,0.170759,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,16,16,0.258594,0.003433,0.170988,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,20,20,0.258391,0.003510,0.170454,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,24,24,0.258189,0.003433,0.170759,5,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,28,28,0.257873,0.003510,0.170759,5,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,0,0,0.422711,0.003662,0.331752,5,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,4,4,0.435568,0.003968,0.332287,5,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,8,8,0.435074,0.003739,0.332897,5,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,12,12,0.442942,0.003662,0.332363,5,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,16,16,0.443294,0.004120,0.332210,5,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,20,20,0.435324,0.003739,0.332515,5,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,24,24,0.435705,0.003662,0.332287,5,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,28,28,0.434036,0.003662,0.332363,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,0,0,0.332253,0.003510,0.280174,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,4,4,0.344479,0.003586,0.280250,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,8,8,0.344372,0.003510,0.279868,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,12,12,0.343919,0.003510,0.280174,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,16,16,0.351519,0.003510,0.280021,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,20,20,0.343996,0.003586,0.279868,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,24,24,0.336599,0.003510,0.280326,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,28,28,0.344539,0.003586,0.279868,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,0,0,0.262159,0.003510,0.208528,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,4,4,0.271076,0.003510,0.208680,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,8,8,0.270123,0.003433,0.208452,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,12,12,0.270731,0.003510,0.208299,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,16,16,0.271321,0.003357,0.208604,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,20,20,0.271100,0.003357,0.208299,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,24,24,0.277174,0.003739,0.208299,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,28,28,0.271023,0.003510,0.208452,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,0,0,0.247882,0.003586,0.176940,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,4,4,0.255876,0.003739,0.176787,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,8,8,0.256132,0.003891,0.177321,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,12,12,0.262785,0.003662,0.176482,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,16,16,0.262910,0.003739,0.176940,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,20,20,0.262773,0.003815,0.176863,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,24,24,0.255816,0.003968,0.176787,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,28,28,0.262856,0.003510,0.177092,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,0,0,0.251059,0.003510,0.171065,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,4,4,0.257616,0.003510,0.170912,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,8,8,0.258737,0.003510,0.170378,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,12,12,0.257539,0.003510,0.170836,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,16,16,0.257724,0.003586,0.170607,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,20,20,0.258397,0.003739,0.170607,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,24,24,0.258022,0.003586,0.170530,5,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,28,28,0.250821,0.003968,0.170607,5,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,0,0,0.422782,0.481682,0.332287,5,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,4,4,0.416130,0.478477,0.332515,5,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,8,8,0.423730,0.478096,0.332821,5,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,12,12,0.422985,0.478172,0.332439,5,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,16,16,0.423676,0.477943,0.332363,5,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,20,20,0.422681,0.478020,0.332592,5,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,24,24,0.414699,0.479088,0.332668,5,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,28,28,0.423992,0.477943,0.332744,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,0,0,0.331830,0.406603,0.280174,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,4,4,0.327413,0.403017,0.279945,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,8,8,0.327556,0.403093,0.280479,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,12,12,0.326519,0.403169,0.280097,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,16,16,0.327032,0.402864,0.280174,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,20,20,0.326334,0.402788,0.280174,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,24,24,0.325834,0.403093,0.280097,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,28,28,0.327026,0.403474,0.280479,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,0,0,0.261527,0.282997,0.208604,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,4,4,0.266927,0.280479,0.208375,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,8,8,0.258916,0.280403,0.208299,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,12,12,0.259172,0.280403,0.208375,5,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,16,16,0.258403,0.280403,0.208299,5,P9HK27_0i_03,P0015,-40C,231114
